Point X,Point Y,Planting Site Id,Updated At,Updated By,Tree Id,Tree Present,Genus,Species,Cultivar,Other Part Of Name,Common Name,Diameter,Tree: Height,block_fips 
-78.8949593157,35.9979950279,3202878,2018-08-30T17:54:57.937436+00:00,Dbh99999,,False,,,,,,,,370630022001067
-78.9369849526,36.0099309568,3211211,2018-10-01T14:31:33.891133+00:00,Dbh99999,,False,,,,,,,,370630015021012
-78.9483426511,36.0120413225,3211819,2018-10-04T17:27:14.968582+00:00,Dbh99999,,False,,,,,,,,370630015023014
-78.8971656048,35.9770608061,3173033,2018-06-27T14:42:10.425511+00:00,Dbh99999,,False,,,,,,,,370630013031001
-78.89370739,36.02141733,3251222,2020-03-30T19:27:13.819145+00:00,DanHickey,2890502,True,Tilia,americana,,,American Linden,2.0,0-20,370630001021022
-78.9255237579,36.0133978666,3209026,2019-03-12T17:29:33.704562+00:00,DanHickey,,False,,,,,,,,370630004021013
-78.89266502,36.00461788,3202879,2020-03-30T19:27:14.128705+00:00,DanHickey,2846693,True,Acer,buergerianum,,,Trident maple,2.0,,370630002002022
-78.9306816459,36.0136039768,3209368,2018-09-25T17:51:25.776257+00:00,Dbh99999,,False,,,,,,,,370630004021033
-78.9359039068,36.0100761635,3211212,2018-10-01T17:54:48.979856+00:00,Dbh99999,,False,,,,,,,,370630015021004
-78.948327899,36.0121167168,3211820,2018-10-04T17:27:48.947510+00:00,Dbh99999,,False,,,,,,,,370630015023014
-78.9065864826,35.9765242626,3177625,2018-07-03T16:46:23.544002+00:00,Dbh99999,,False,,,,,,,,370630013031007
-78.8721060703,35.9930672532,3168955,2018-06-18T15:09:22.983966+00:00,Dbh99999,,False,,,,,,,,370630010023000
-78.8720795588,35.993118623,3168956,2018-06-18T15:10:43.326320+00:00,KPIGNONE,,False,,,,,,,,370630010023000
-78.8724764206,35.9927932985,3168957,2018-06-18T15:11:34.845983+00:00,Dbh99999,,False,,,,,,,,370630010023001
-78.9305636287,36.013515024,3209369,2018-09-25T17:51:03.608077+00:00,Dbh99999,,False,,,,,,,,370630004021033
-78.8725461648,35.9927329832,3168958,2018-06-18T15:11:53.492815+00:00,KPIGNONE,,False,,,,,,,,370630010023001
-78.8947293162,35.9982928609,3202881,2018-08-30T17:54:26.908040+00:00,Dbh99999,,False,,,,,,,,370630022001067
-78.9368091524,36.0099329648,3211214,2018-10-01T17:57:50.914765+00:00,Dbh99999,,False,,,,,,,,370630015021012
-78.9066949645,35.9765305827,3177629,2018-07-03T15:38:35.215156+00:00,Dbh99999,,False,,,,,,,,370630013031007
-78.8727489858,35.9923926576,3168959,2018-06-18T15:11:22.188394+00:00,Dbh99999,,False,,,,,,,,370630010023000
-78.936650902,36.0099351345,3211215,2018-10-01T17:57:41.359892+00:00,Dbh99999,,False,,,,,,,,370630015021012
-78.8971190167,35.9764031371,3173039,2018-06-27T14:42:55.777857+00:00,Dbh99999,,False,,,,,,,,370630013031000
-78.8734212661,35.9924459588,3168960,2018-06-18T15:13:39.979118+00:00,KPIGNONE,,False,,,,,,,,370630010023008
-78.8945630193,35.9985022656,3202883,2018-08-30T17:54:05.344616+00:00,Dbh99999,,False,,,,,,,,370630022001067
-78.93021953,36.01322968,3209372,2020-03-30T19:26:22.135578+00:00,DanHickey,2850274,True,Parrotia,persica,,,Persian Ironwood,3.0,0-20,370630004021033
-78.93657178,36.0099308,3211216,2020-03-30T19:36:20.246398+00:00,DanHickey,2851393,True,Lagerstroemia,,,,Common crapemyrtle,4.0,0-20,370630015021012
-78.91674472,36.00987837,3184128,2020-03-30T20:08:44.677014+00:00,DanHickey,2831752,True,Quercus,phellos,,,Willow oak,13.0,40-60,370630003013016
-78.8738089182,35.992658494,3168961,2018-06-18T15:12:34.374325+00:00,Dbh99999,,False,,,,,,,,370630010023001
-78.9036995467,36.0021202975,3203675,2021-02-15T20:23:43.943754+00:00,DanHickey,2974867,True,Acer,buergerianum,,,Trident maple,1.0,0-20,370630022001017
-78.936117813,36.0100376518,3211217,2018-10-01T17:56:34.215827+00:00,Dbh99999,,False,,,,,,,,370630015021011
-78.8927431405,36.0043260429,3202884,2018-08-30T16:17:37.691238+00:00,Dbh99999,,False,,,,,,,,370630002002014
-78.8969772389,35.9763617789,3173041,2018-06-27T14:45:15.759289+00:00,Dbh99999,,False,,,,,,,,370630013031000
-78.9256887138,36.0129802205,3209031,2018-09-24T18:45:10.694840+00:00,Dbh99999,,False,,,,,,,,370630004021012
-78.874031618,35.9925874065,3168962,2018-06-18T15:13:01.428428+00:00,Dbh99999,,False,,,,,,,,370630010023008
-78.88872286,35.97734208,3273754,2020-03-30T20:28:49.939919+00:00,DanHickey,2911044,True,Quercus,phellos,,,Willow oak,31.0,60-80,370630014002020
-78.89220938,36.02158437,2534905,2020-03-30T20:27:03.423064+00:00,DanHickey,2249640,True,Quercus,phellos,,,Willow oak,35.0,80+,370630001011006
-78.9255713857,36.0128670652,3209032,2018-09-24T15:25:33.026352+00:00,Dbh99999,,False,,,,,,,,370630004021013
-78.93061996,36.01355896,3209375,2020-03-30T19:26:23.076085+00:00,DanHickey,2850277,True,Amelanchier,arborea,,,Downy serviceberry,3.0,,370630004021033
-78.9362391829,36.010039279,3211219,2018-10-01T17:56:20.818565+00:00,Dbh99999,,False,,,,,,,,370630015021011
-78.88867157,35.97748807,3273755,2020-03-30T20:24:39.662751+00:00,DanHickey,2911046,True,Quercus,acutissima,,,Sawtooth oak,26.0,60-80,370630014002020
-78.9039136577,36.0023105594,3203677,2021-09-09T11:27:20.644408+00:00,DanHickey,2974850,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630022001007
-78.8927833736,36.0042037184,3202886,2018-08-30T17:50:45.676859+00:00,Dbh99999,,False,,,,,,,,370630002002014
-78.8967604809,35.9761626459,3173043,2018-06-27T14:45:43.990044+00:00,Dbh99999,,False,,,,,,,,370630013031014
-78.9257107281,36.0127733577,3209034,2021-04-30T15:35:20.797281+00:00,DanHickey,2850110,True,Chionanthus,retusus,,,Chinese fringe tree,3.0,0-20,370630004021012
-78.93090427,36.01380304,3209376,2020-03-30T19:27:15.703049+00:00,DanHickey,2850278,True,Acer,palmatum,,,Japanese maple,2.0,0-20,370630004021033
-78.93620968,36.0099232,3211220,2020-03-30T20:01:41.985599+00:00,DanHickey,2851395,True,Juniperus,virginiana,,,Eastern red cedar,9.0,40-60,370630015021012
-78.894068,35.99862132,3090035,2020-05-26T14:29:51.607332+00:00,DanHickey,2747703,True,Betula,nigra,,,River birch,0.5,0-20,370630009002019
-78.9056888223,35.9764173166,3177634,2018-07-03T16:46:44.832846+00:00,Dbh99999,,False,,,,,,,,370630013031007
-78.9309820533,36.013933752,3209377,2018-09-25T17:50:34.525076+00:00,Dbh99999,,False,,,,,,,,370630004021034
-78.93619226,36.00992102,3211221,2020-03-30T19:54:14.622739+00:00,DanHickey,2851396,True,Juniperus,virginiana,,,Eastern red cedar,8.0,20-40,370630015021012
-78.9257268925,36.0126233412,3209035,2021-04-30T15:35:54.815216+00:00,DanHickey,2850111,True,Chionanthus,retusus,,,Chinese fringe tree,3.0,0-20,370630004021012
-78.9256146621,36.0121365623,3209036,2018-09-24T15:28:34.227889+00:00,Dbh99999,,False,,,,,,,,370630004021013
-78.93617097,36.00992054,3211222,2020-03-30T19:58:11.614031+00:00,DanHickey,2851397,True,Juniperus,virginiana,,,Eastern red cedar,11.0,20-40,370630015021012
-78.8733846486,35.9919021004,3168967,2018-06-18T15:17:06.003061+00:00,Dbh99999,,False,,,,,,,,370630010023000
-78.93084593,36.01382202,3209379,2020-03-30T19:57:40.410308+00:00,DanHickey,2850280,True,Lagerstroemia,,,,Common crapemyrtle,7.0,0-20,370630004021033
-78.93615201,36.00991723,3211223,2020-03-30T19:54:14.937958+00:00,DanHickey,2851398,True,Juniperus,virginiana,,,Eastern red cedar,8.0,20-40,370630015021012
-78.9053263888,36.0024588789,3203681,2021-02-11T12:31:54.169330+00:00,DanHickey,2974274,True,Zelkova,serrata,,,Japanese zelkova,1.0,0-20,370630022001008
-78.89378384,35.99862596,3090033,2020-05-26T14:29:50.310643+00:00,DanHickey,2747701,True,Lagerstroemia,,,,Common crapemyrtle,0.5,0-20,370630009002019
-78.9254258573,36.0120386105,3209037,2018-09-24T18:45:38.930757+00:00,Dbh99999,,False,,,,,,,,370630004021013
-78.89366107,35.99862652,3202888,2020-03-30T19:47:46.780736+00:00,DanHickey,2846697,True,Lagerstroemia,,,,Common crapemyrtle,5.0,0-20,370630009002019
-78.872948902,35.9922728811,3168968,2018-06-18T15:18:00.077434+00:00,Dbh99999,,False,,,,,,,,370630010023000
-78.93084593,36.0139267,3209380,2020-03-30T19:47:47.016840+00:00,DanHickey,2850281,True,Koelreuteria,paniculata,,,Goldenrain tree,5.0,,370630004021034
-78.9361261,36.00991704,3211224,2020-03-30T20:01:42.230180+00:00,DanHickey,2851399,True,Juniperus,virginiana,,,Eastern red cedar,9.0,20-40,370630015021012
-78.9254593849,36.0119279597,3209038,2018-09-24T18:45:59.741486+00:00,Dbh99999,,False,,,,,,,,370630004021045
-78.896802067,35.9763062627,3173048,2018-06-27T14:44:27.675229+00:00,Dbh99999,,False,,,,,,,,370630013031000
-78.873144772,35.9920830443,3168969,2018-06-18T15:18:05.217572+00:00,KPIGNONE,,False,,,,,,,,370630010023000
-78.905467407,36.0024536603,3203683,2021-11-01T16:19:06.755064+00:00,DanHickey,2997022,True,Acer,buergerianum,,,Trident maple,1.0,0-20,370630022001008
-78.89288731,36.00385763,3090367,2020-03-30T19:27:41.332219+00:00,DanHickey,2748034,True,Acer,buergerianum,,,Trident maple,1.0,,370630002002014
-78.93073663,36.01392724,3209381,2020-03-30T20:01:42.472827+00:00,DanHickey,2850282,True,Catalpa,speciosa,,,Western catalpa,9.0,,370630004021034
-78.88861666,35.9776471,3273757,2020-03-30T20:11:08.353626+00:00,DanHickey,2911048,True,Quercus,phellos,,,Willow oak,19.0,60-80,370630014002020
-78.9253735542,36.0119214508,3209039,2021-08-24T13:18:49.286420+00:00,DanHickey,2992864,True,Diospyros,virginiana,,,Common persimmon,0.5,0-20,370630004021045
-78.91782405,35.99187065,3251226,2020-03-30T20:30:11.732550+00:00,DanHickey,2890517,True,Catalpa,speciosa,,,Western catalpa,41.0,60-80,370630005003011
-78.8966506569,35.9762558625,3173051,2018-06-27T14:46:50.409460+00:00,Dbh99999,,False,,,,,,,,370630013031000
-78.90533477,36.00235066,3203685,2020-03-30T19:47:47.258764+00:00,DanHickey,2847142,True,Lagerstroemia,,,,Common crapemyrtle,5.0,0-20,370630022001014
-78.9305925,36.01381199,3209383,2020-03-30T19:46:08.805267+00:00,DanHickey,2850284,True,Lagerstroemia,,,,Common crapemyrtle,6.0,0-20,370630004021033
-78.9345548,36.00912754,3211227,2020-03-30T19:58:11.928996+00:00,DanHickey,2851400,True,Acer,ginnala,,,Amur maple,11.0,0-20,370630015011001
-78.91784003,35.99188165,3251227,2020-03-30T19:58:12.258724+00:00,DanHickey,2890518,True,Juniperus,virginiana,,,Eastern red cedar,11.0,60-80,370630005003011
-78.92519653,36.01202993,3209041,2020-03-30T20:12:37.221955+00:00,DanHickey,2850113,True,Cercis,canadensis,,,Eastern redbud,16.0,20-40,370630004021013
-78.9346379,36.00913126,3211228,2020-03-30T19:58:12.576373+00:00,DanHickey,2851401,True,Acer,ginnala,,,Amur maple,11.0,0-20,370630015011001
-78.9251335,36.01202451,3209042,2020-03-30T20:13:02.805497+00:00,DanHickey,2850114,True,Pinus,taeda,,,Loblolly pine,21.0,60-80,370630004021013
-78.89361218,35.99832921,3090037,2020-05-26T14:31:52.194384+00:00,DanHickey,2747705,True,Magnolia,,,,Magnolia,0.5,0-20,370630011001001
-78.9060710371,35.9764737522,3177640,2021-08-30T14:29:00.924929+00:00,DanHickey,,False,,,,,,,,370630013031007
-78.9179328,35.99188015,3251229,2020-03-30T20:28:50.175920+00:00,DanHickey,2890520,True,Ulmus,alata,,,Winged elm,31.0,60-80,370630005003011
-78.8962627389,35.9760040382,3173053,2021-07-21T14:02:06.154573+00:00,DanHickey,,False,,,,,,,,370630013031014
-78.925050348,36.011903009,3209043,2018-09-24T18:44:47.107874+00:00,Dbh99999,,False,,,,,,,,370630004021045
-78.9347135,36.00913185,3211229,2020-03-30T20:08:45.157711+00:00,DanHickey,2851402,True,Acer,ginnala,,,Amur maple,13.0,0-20,370630015011001
-78.93044561,36.01381117,3209386,2020-03-30T19:57:40.886063+00:00,DanHickey,2850287,True,Lagerstroemia,,,,Common crapemyrtle,7.0,0-20,370630004021033
-78.9059007168,36.0024569803,3203688,2021-02-15T18:36:39.040217+00:00,DanHickey,2974271,True,Platanus,acerifolia,,,London planetree,1.0,0-20,370630022001008
-78.8936081529,35.9981236007,3202892,2018-08-30T18:11:05.368132+00:00,Dbh99999,,False,,,,,,,,370630011001000
-78.93486683,36.00913121,3211230,2020-03-30T20:08:45.409780+00:00,DanHickey,2851403,True,Acer,ginnala,,,Amur maple,13.0,0-20,370630015011001
-78.91939052,35.99194747,3251230,2020-03-30T20:33:40.845296+00:00,DanHickey,2890521,True,Catalpa,speciosa,,,Western catalpa,36.0,60-80,370630005003011
-78.9249309897,36.011903009,3209044,2018-09-24T18:42:47.064306+00:00,Dbh99999,,False,,,,,,,,370630004021045
-78.9247610163,36.0120035731,3209045,2018-09-24T15:33:15.528879+00:00,Dbh99999,,False,,,,,,,,370630004021013
-78.93040806,36.01391097,3209387,2020-03-30T19:58:13.204273+00:00,DanHickey,2850288,True,Lagerstroemia,,,,Common crapemyrtle,11.0,,370630004021034
-78.93493898,36.00912851,3211231,2020-03-30T20:08:45.651572+00:00,DanHickey,2851404,True,Acer,ginnala,,,Amur maple,13.0,0-20,370630015011001
-78.91948727,35.9919554,3251231,2020-03-30T20:21:18.548279+00:00,DanHickey,2890522,True,Juniperus,virginiana,,,Eastern red cedar,28.0,60-80,370630005003011
-78.8937141,35.99816266,3090038,2020-05-26T14:27:26.724065+00:00,DanHickey,2747706,True,Magnolia,,,,Magnolia,0.5,0-20,370630011001001
-78.89097959,36.0247776,3251389,2020-03-30T19:58:13.521024+00:00,DanHickey,2890679,True,Lagerstroemia,,,,Common crapemyrtle,11.0,0-20,370630001011014
-78.924767375,36.0118997546,3209046,2018-09-24T18:44:25.555590+00:00,Dbh99999,,False,,,,,,,,370630004021045
-78.93041544,36.01381009,3209388,2020-03-30T19:54:15.251993+00:00,DanHickey,2850289,True,Lagerstroemia,,,,Common crapemyrtle,8.0,0-20,370630004021033
-78.93501296,36.00912907,3211232,2020-03-30T20:08:45.891044+00:00,DanHickey,2851405,True,Acer,ginnala,,,Amur maple,13.0,0-20,370630015011001
-78.9060284997,36.0024612309,3203690,2021-02-15T18:36:52.045837+00:00,DanHickey,2974270,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630022001008
-78.8953807884,35.9758221632,3173057,2018-06-27T14:47:13.616521+00:00,Dbh99999,,False,,,,,,,,370630013031000
-78.90597984,36.00234523,3203691,2020-03-30T19:36:20.880504+00:00,DanHickey,2847146,True,Acer,buergerianum,,,Trident maple,4.0,0-20,370630022001014
-78.93032122,36.01390473,3209389,2020-03-30T20:08:46.132719+00:00,DanHickey,2850290,True,Lagerstroemia,,,,Common crapemyrtle,13.0,,370630004021034
-78.93506774,36.00913544,3211233,2020-03-30T20:08:46.371254+00:00,DanHickey,2851406,True,Acer,ginnala,,,Amur maple,13.0,0-20,370630015011001
-78.89295235,36.00359399,3202894,2020-05-26T14:27:26.499424+00:00,DanHickey,2846702,True,Betula,nigra,,,River birch,0.5,0-20,370630002002014
-78.9154399277,36.015261273,3184144,2018-07-18T14:11:04.723461+00:00,Dbh99999,,False,,,,,,,,370630003012003
-78.9362488551,36.009128753,3211234,2018-10-01T14:49:49.088971+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.93038861,36.01381117,3209390,2020-03-30T19:46:09.731563+00:00,DanHickey,2850291,True,Lagerstroemia,,,,Common crapemyrtle,6.0,0-20,370630004021033
-78.89061056,36.02466402,3251390,2020-03-30T19:57:41.132389+00:00,DanHickey,2890680,True,Lagerstroemia,,,,Common crapemyrtle,7.0,0-20,370630001011013
-78.9232030484,36.0153099361,3209047,2018-09-24T15:41:18.453413+00:00,Dbh99999,,False,,,,,,,,370630004021004
-78.89387906,35.99790009,3090041,2020-05-26T14:29:50.970905+00:00,DanHickey,2747709,True,Magnolia,,,,Magnolia,0.5,0-20,370630011001001
-78.9363225159,36.009131223,3211235,2018-10-01T14:50:11.310735+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.9231129363,36.0152436852,3209048,2018-09-24T15:45:37.578636+00:00,Dbh99999,,False,,,,,,,,370630004021004
-78.89054366,36.02466339,3251391,2020-03-30T19:57:41.372318+00:00,DanHickey,2890681,True,Lagerstroemia,,,,Common crapemyrtle,7.0,0-20,370630001011013
-78.8931146264,36.0029896852,3202896,2018-08-30T16:18:36.434960+00:00,Dbh99999,,False,,,,,,,,370630009002003
-78.9230909944,36.0154730463,3209049,2018-09-24T18:16:51.867774+00:00,Dbh99999,,False,,,,,,,,370630004021004
-78.9364284,36.0091265523,3211236,2018-10-01T14:50:29.515222+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.8952932352,35.9757987938,3173060,2018-06-27T14:49:19.485448+00:00,Dbh99999,,False,,,,,,,,370630013031000
-78.8845869589,35.9885238294,3194497,2021-09-14T13:33:02.453361+00:00,DanHickey,2840016,True,Acer,rubrum,,,Red maple,3.0,0-20,370630010012007
-78.91534008,36.01525709,3184146,2020-03-30T19:27:16.018000+00:00,DanHickey,2831762,True,Ulmus,parvifolia,,,Chinese elm,2.0,0-20,370630003012003
-78.93020287,36.01390338,3209392,2020-03-30T20:12:37.723925+00:00,DanHickey,2850292,True,Magnolia,stellata,,,Star magnolia,16.0,,370630004021034
-78.90615012,36.00281429,2534466,2020-03-30T20:33:41.104437+00:00,DanHickey,2249201,True,Quercus,phellos,,,Willow oak,36.0,60-80,370630022001009
-78.915388407,36.015147785,3184147,2018-07-18T14:14:28.081936+00:00,KPIGNONE,,False,,,,,,,,370630003012008
-78.893134743,36.0029210631,3202897,2018-08-30T16:18:47.722374+00:00,Dbh99999,,False,,,,,,,,370630009002003
-78.93021226,36.01380358,3209393,2020-03-30T20:13:03.442525+00:00,DanHickey,2850293,True,Lagerstroemia,,,,Common crapemyrtle,21.0,20-40,370630004021033
-78.9355230331,36.0090987187,3211237,2018-10-01T17:53:13.594723+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.90609413,36.00291957,2535103,2020-03-30T20:35:28.122122+00:00,DanHickey,2249838,True,Quercus,phellos,,,Willow oak,39.0,40-60,370630022001009
-78.8939333707,35.9977986419,3202898,2018-08-30T18:09:43.621554+00:00,Dbh99999,,False,,,,,,,,370630011001001
-78.93013582,36.01390229,3209394,2020-03-30T20:08:46.607694+00:00,DanHickey,2850294,True,Lagerstroemia,,,,Common crapemyrtle,13.0,,370630004021034
-78.93661284,36.00913462,3211238,2020-03-30T20:08:46.879626+00:00,DanHickey,2851407,True,Malus,tschonoskii,,,Crabapple,13.0,0-20,370630015011001
-78.92292872,36.01562762,3209051,2020-03-30T20:13:03.756917+00:00,DanHickey,2850116,True,Lagerstroemia,,,,Common crapemyrtle,21.0,20-40,370630004021004
-78.9367262983,36.0091369286,3211239,2018-10-01T14:51:31.491981+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.89124647,36.0236333,3251392,2020-03-30T20:08:47.117240+00:00,DanHickey,2890682,True,Quercus,phellos,,,Willow oak,13.0,20-40,370630001011008
-78.8931508362,36.0028451175,3202899,2018-08-30T16:19:40.471511+00:00,Dbh99999,,False,,,,,,,,370630009002003
-78.9301499,36.01380141,3209395,2020-03-30T20:13:04.106647+00:00,DanHickey,2850295,True,Lagerstroemia,,,,Common crapemyrtle,21.0,20-40,370630004021033
-78.9228160679,36.0156216587,3209052,2018-09-24T18:17:21.514307+00:00,Dbh99999,,False,,,,,,,,370630004021004
-78.9152745354,36.0151430647,3184150,2018-07-18T14:14:57.223325+00:00,KPIGNONE,,False,,,,,,,,370630003012008
-78.8931857049,36.0027290291,3202900,2018-08-30T16:19:53.215319+00:00,Dbh99999,,False,,,,,,,,370630009002003
-78.9368568319,36.0091370339,3211240,2018-10-01T14:51:59.383394+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.90572209,36.00401745,3203695,2020-03-30T19:36:21.833248+00:00,DanHickey,2847150,True,Quercus,coccinea,,,Scarlet oak,4.0,0-20,370630022001009
-78.92271683,36.01561786,3209053,2020-03-30T20:12:37.966693+00:00,DanHickey,2850117,True,Lagerstroemia,,,,Common crapemyrtle,16.0,20-40,370630004021004
-78.8932393491,36.0025687293,3202901,2018-09-12T16:44:08.824749+00:00,Dbh99999,,False,,,,,,,,370630009002003
-78.9299447089,36.0138911742,3209397,2018-09-25T14:13:20.089713+00:00,AlexJohnson,,False,,,,,,,,370630004021034
-78.8910909,36.02444028,3251393,2020-03-30T19:27:16.954566+00:00,DanHickey,2890683,True,Nyssa,sylvatica,,,Black Gum,2.0,0-20,370630001011013
-78.9356108755,36.0091052278,3211241,2018-10-01T17:53:18.215147+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.8945590349,35.9754822189,3173065,2018-06-27T14:49:05.318409+00:00,Dbh99999,,False,,,,,,,,370630013031014
-78.90552789,36.00961619,2590214,2020-03-30T19:27:16.645753+00:00,DanHickey,2304818,True,Acer,buergerianum,,,Trident maple,2.0,0-20,370630003023002
-78.92267257,36.01561569,3209054,2020-03-30T20:13:04.462787+00:00,DanHickey,2850118,True,Lagerstroemia,,,,Common crapemyrtle,21.0,20-40,370630004021004
-78.90648398,36.00229086,3203696,2021-02-11T12:33:53.303736+00:00,DanHickey,2943303,True,Platanus,acerifolia,,,London planetree,1.0,0-20,370630022001009
-78.90553057,36.00930251,3189509,2020-03-30T19:26:24.628205+00:00,DanHickey,2835883,True,Fraxinus,pennsylvanica,,,Green ash,3.0,0-20,370630003023002
-78.8932296394,35.9986211844,3202902,2018-08-30T14:06:36.478256+00:00,Dbh99999,,False,,,,,,,,370630009002019
-78.88455874,35.98856605,3194503,2020-03-30T19:26:24.941992+00:00,DanHickey,2840020,True,Acer,rubrum,,,Red maple,3.0,0-20,370630010012007
-78.89379604,35.99015761,3204181,2020-03-30T19:46:10.661494+00:00,DanHickey,2847429,True,Acer,buergerianum,,,Trident maple,6.0,0-20,370630011002019
-78.93695164,36.00913406,3211242,2020-03-30T20:12:38.209967+00:00,DanHickey,2851408,True,Malus,tschonoskii,,,Crabapple,16.0,0-20,370630015011001
-78.92262764,36.01561352,3209055,2020-03-30T20:13:04.775796+00:00,DanHickey,2850119,True,Lagerstroemia,,,,Common crapemyrtle,21.0,20-40,370630004021004
-78.93123552,36.01771522,2534829,2021-06-25T13:31:40.150737+00:00,DanHickey,2249564,True,Quercus,phellos,,,Willow oak,36.0,60-80,370630004012019
-78.9370089769,36.0091356036,3211243,2018-10-01T17:53:57.105039+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.9032484965,35.9763364602,3177654,2018-07-03T15:41:31.805518+00:00,KPIGNONE,,False,,,,,,,,370630013031007
-78.8932608068,36.0024895285,3202903,2018-09-12T16:44:19.588433+00:00,Dbh99999,,False,,,,,,,,370630009002003
-78.9295893162,36.0137786276,3209399,2018-09-25T17:55:37.871109+00:00,Dbh99999,,False,,,,,,,,370630004021033
-78.92258942,36.01561081,3209056,2020-03-30T20:12:38.452190+00:00,DanHickey,2850120,True,Lagerstroemia,,,,Common crapemyrtle,16.0,20-40,370630004021004
-78.8943980634,35.9755686069,3173067,2021-09-30T15:01:51.664700+00:00,DanHickey,,False,,,,,,,,370630013031000
-78.8931613593,35.9986211004,3202904,2018-08-30T14:06:16.052663+00:00,Dbh99999,,False,,,,,,,,370630009002019
-78.9295175672,36.0137737461,3209400,2018-09-25T17:55:47.094221+00:00,Dbh99999,,False,,,,,,,,370630004021033
-78.90675557,36.00184149,2589736,2020-05-26T14:29:31.649692+00:00,DanHickey,2304339,True,Quercus,alba,,,White oak,1.0,0-20,370630022001009
-78.9356863126,36.0091052278,3211244,2018-10-01T17:53:35.788427+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.91485087,36.01525396,2975597,2020-05-26T14:29:49.980817+00:00,DanHickey,2640744,True,Zelkova,serrata,,,Japanese zelkova,2.0,0-20,370630003012003
-78.9295765758,36.0138762584,3209401,2018-09-25T14:12:30.911234+00:00,AlexJohnson,,False,,,,,,,,370630004021034
-78.8941419961,35.9753871208,3173069,2018-06-28T18:48:33.075757+00:00,Dbh99999,,False,,,,,,,,370630013031014
-78.9145600681,36.0152349144,2975594,2021-04-14T13:12:43.860596+00:00,DanHickey,2640741,True,Zelkova,serrata,,,Japanese zelkova,2.0,0-20,370630003012003
-78.8932775706,36.0024173798,3202905,2018-09-12T16:44:29.907188+00:00,Dbh99999,,False,,,,,,,,370630009002003
-78.8930484914,35.9986225332,3202906,2018-08-30T14:07:43.995778+00:00,Dbh99999,,False,,,,,,,,370630009002019
-78.9294096082,36.0137721189,3209402,2018-09-25T17:55:58.934546+00:00,Dbh99999,,False,,,,,,,,370630004021033
-78.90718952,36.00117782,2535454,2020-03-30T20:32:05.000415+00:00,DanHickey,2250189,True,Quercus,phellos,,,Willow oak,43.0,40-60,370630022001009
-78.9293640107,36.0138626985,3209403,2018-09-25T17:56:10.170969+00:00,Dbh99999,,False,,,,,,,,370630004021034
-78.8938265619,35.9752979895,3173071,2018-06-27T14:53:07.063286+00:00,Dbh99999,,False,,,,,,,,370630013031014
-78.90710418,36.00131015,3203699,2020-05-26T14:32:31.698993+00:00,DanHickey,2847154,True,Quercus,michauxii,,,Swamp chestnut oak,1.0,0-20,370630022001009
-78.8933077455,36.00231865,3202907,2018-08-30T17:52:00.558236+00:00,Dbh99999,,False,,,,,,,,370630009002003
-78.9357627556,36.009100346,3211248,2018-10-01T17:53:45.564069+00:00,Dbh99999,,False,,,,,,,,370630015011001
-78.892895784,35.9986242153,3202908,2018-08-30T14:08:10.301292+00:00,Dbh99999,,False,,,,,,,,370630009002019
-78.9223393053,36.0155994211,3209061,2018-09-24T18:13:47.149359+00:00,Dbh99999,,False,,,,,,,,370630004021004
-78.9290412664,36.013291907,3209404,2018-09-25T19:33:44.391868+00:00,Dbh99999,,False,,,,,,,,370630004021032
-78.892800808,35.9986270401,3202909,2018-08-30T18:12:11.578142+00:00,Dbh99999,,False,,,,,,,,370630009002019
-78.9220259828,36.0155814045,3209062,2018-09-24T15:51:08.593151+00:00,Dbh99999,,False,,,,,,,,370630004021004
-78.9291724024,36.0134294247,3209405,2018-09-25T14:19:05.303137+00:00,Dbh99999,,False,,,,,,,,370630004021033
-78.8937231654,35.9752643587,3173073,2018-06-27T14:53:41.434235+00:00,Dbh99999,,False,,,,,,,,370630013031014
-78.8948238892,35.9899150956,3204188,2021-11-02T15:53:47.815094+00:00,DanHickey,2997116,True,Taxodium,ascendens,,,Pond Cypress,1.0,0-20,370630011002019
-78.91446669,36.01532932,2534800,2021-07-13T12:49:18.684509+00:00,DanHickey,2249534,True,Quercus,phellos,,,Willow oak,42.0,80+,370630003012003
-78.9218816297,36.0156739778,3209063,2018-09-24T15:49:56.477277+00:00,Dbh99999,,False,,,,,,,,370630004013020
-78.8933892176,36.0020026593,3202910,2018-08-30T16:21:01.070155+00:00,Dbh99999,,False,,,,,,,,370630009002003
-78.8926573098,35.9986302951,3202911,2018-08-30T18:13:03.530260+00:00,Dbh99999,,False,,,,,,,,370630009002019
-78.9223077893,36.0156948801,3209064,2018-09-24T18:18:05.661757+00:00,Dbh99999,,False,,,,,,,,370630004013020
